library_id,rm_id,input_ng,enrich_kit,preparation_kit,fragment_method,fragment_selection,fragment_range,pcr_cycle,preparation_date,spike_in,qc_concentration,qc_size,preparation_method,experiment,batch,preparation_site,stranded
library_GSM1157515,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157516,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157517,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157518,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157519,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157520,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157521,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157522,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157523,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157524,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157525,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157526,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157527,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157528,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157529,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157530,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157531,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157532,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157533,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157534,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157535,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157536,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157537,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157538,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157539,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157540,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157861,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157862,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157863,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157864,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157865,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157866,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157867,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157868,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157869,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157870,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157871,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157872,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157873,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157874,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157875,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157876,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157877,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157878,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157879,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157880,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157881,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157882,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157883,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157884,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157885,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157886,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157887,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157888,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157889,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157890,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157891,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157892,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157893,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157894,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157895,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157896,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157897,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157898,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157899,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157900,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157901,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157902,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157903,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157904,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157905,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157906,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157907,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157908,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157909,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157910,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157911,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157912,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157913,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157914,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157915,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157916,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157917,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157918,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157919,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157920,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157921,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157922,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157923,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1157924,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158181,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158182,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158183,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158184,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158185,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158186,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158187,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158188,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158189,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158190,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158191,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158192,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158193,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158194,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158195,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158196,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158197,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158198,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158199,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158200,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158201,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158202,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158203,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158204,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158205,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158206,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158207,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158208,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158209,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158210,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158211,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158212,ERCC Mix 1,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158213,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158214,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158215,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158216,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158217,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158218,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158219,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158220,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158221,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158222,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158223,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158224,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158225,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158226,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158227,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158228,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158229,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158230,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158231,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158232,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158233,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158234,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158235,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158236,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158237,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158238,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158239,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158240,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158241,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158242,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158243,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158244,ERCC Mix 2,250,,Illumina TruSeq RNA Sample Preparation Kit,94 C for 8 minutes,YES,200-500 bp,15,,NA,,,PolyA,GSE47774,,,
library_GSM1158869,ERCC Mix 1,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,NA,,,PolyA,GSE47774,,,
library_GSM1158870,ERCC Mix 1,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,NA,,,PolyA,GSE47774,,,
library_GSM1158871,ERCC Mix 1,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,NA,,,PolyA,GSE47774,,,
